Date,Open,Adj Close
2007-01-26,1610.988525390625,1484.8035888671875
2007-01-29,1588.2984619140625,1452.9864501953125
2007-01-30,1588.2984619140625,1442.3807373046875
2007-01-31,1582.6259765625,1484.8035888671875
2007-02-01,1587.1640625,1483.742919921875
2007-02-02,1588.2984619140625,1511.3179931640625
2007-02-05,1615.5264892578125,1484.8035888671875
2007-02-06,1578.0880126953125,1495.409423828125
2007-02-07,1588.2984619140625,1482.682373046875
2007-02-08,1587.1640625,1474.19775390625
2007-02-09,1576.9534912109375,1458.2894287109375
2007-02-12,1576.9534912109375,1442.3807373046875
2007-02-13,1554.2635498046875,1407.3818359375
2007-02-14,1554.2635498046875,1407.3818359375
2007-02-15,1498.673095703125,1437.0777587890625
2007-02-16,1565.6085205078125,1451.9256591796875
2007-02-21,1514.5560302734375,1464.6527099609375
2007-02-22,1576.9534912109375,1481.6219482421875
2007-02-23,1566.7430419921875,1484.8035888671875
2007-02-26,1588.2984619140625,1473.13720703125
2007-02-27,1588.2984619140625,1460.410400390625
2007-02-28,1520.228515625,1437.0777587890625
2007-03-01,1486.193603515625,1389.351806640625
2007-03-02,1486.193603515625,1409.5028076171875
2007-03-05,1463.503662109375,1315.1116943359375
2007-03-06,1473.714111328125,1299.2032470703125
2007-03-07,1469.1761474609375,1262.0830078125
2007-03-08,1384.0887451171875,1230.265869140625
2007-03-09,1384.0887451171875,1246.1744384765625
2007-03-12,1397.70263671875,1246.1744384765625
2007-03-13,1350.0537109375,1217.5390625
2007-03-14,1304.673828125,1253.5985107421875
2007-03-15,1317.1533203125,1230.265869140625
2007-03-16,1338.708740234375,1187.8427734375
2007-03-19,1303.539306640625,1187.8427734375
2007-03-20,1276.311279296875,1198.448486328125
2007-03-21,1304.673828125,1198.448486328125
2007-03-22,1272.9078369140625,1177.2371826171875
2007-03-23,1269.5042724609375,1198.448486328125
2007-03-26,1281.9837646484375,1214.357177734375
2007-03-27,1293.3287353515625,1210.11474609375
2007-03-28,1287.65625,1193.145751953125
2007-03-29,1293.3287353515625,1187.8427734375
2007-03-30,1247.9488525390625,1156.0257568359375
2007-04-02,1236.6038818359375,1135.874755859375
2007-04-03,1220.7208251953125,1219.6600341796875
2007-04-04,1303.539306640625,1230.265869140625
2007-04-05,1310.3463134765625,1240.8717041015625
2007-04-09,1351.188232421875,1219.6600341796875
2007-04-10,1311.480712890625,1251.477294921875
2007-04-11,1405.6441650390625,1293.9002685546875
2007-04-12,1372.74365234375,1325.717529296875
2007-04-13,1418.1236572265625,1379.806884765625
2007-04-16,1475.983154296875,1421.1690673828125
2007-04-17,1520.228515625,1421.1690673828125
2007-04-18,1520.228515625,1431.7747802734375
2007-04-19,1524.7666015625,1504.95458984375
2007-04-20,1616.6610107421875,1516.6209716796875
2007-04-23,1622.33349609375,1500.7122802734375
2007-04-24,1605.3160400390625,1468.89501953125
2007-04-25,1605.3160400390625,1483.742919921875
2007-04-26,1587.1640625,1521.9237060546875
2007-04-27,1599.6435546875,1537.832275390625
2007-04-30,1645.0234375,1495.409423828125
2007-05-02,1646.157958984375,1590.8609619140625
2007-05-03,1646.157958984375,1590.8609619140625
2007-05-04,1702.8829345703125,1574.9525146484375
2007-05-07,1764.1458740234375,1696.9183349609375
2007-05-08,1799.3153076171875,1749.947021484375
2007-05-09,1799.3153076171875,1749.947021484375
2007-05-10,1905.958251953125,1813.58154296875
2007-05-11,1928.648193359375,1829.4901123046875
2007-05-14,1945.6656494140625,1845.3988037109375
2007-05-15,1974.0281982421875,1829.4901123046875
2007-05-16,1985.3731689453125,1845.3988037109375
2007-05-17,1961.5487060546875,1856.0045166015625
2007-05-18,1989.9111328125,1866.6102294921875
2007-05-21,1952.47265625,1972.6673583984375
2007-05-22,2155.5478515625,1936.6080322265625
2007-05-23,2053.443115234375,2025.696533203125
2007-05-24,2155.5478515625,2015.0904541015625
2007-05-25,2155.5478515625,2121.14794921875
2007-05-28,2268.997802734375,2099.936767578125
2007-05-29,2246.307861328125,2142.359375
2007-05-30,2291.687744140625,2142.359375
2007-05-31,2291.687744140625,2110.542236328125
2007-06-01,2236.097412109375,2062.816162109375
2007-06-04,2206.600341796875,2068.11962890625
2007-06-05,2223.617919921875,2121.14794921875
2007-06-06,2268.997802734375,2135.99609375
2007-06-08,2234.962890625,2137.056640625
2007-06-11,2274.67041015625,2237.811279296875
2007-06-12,2274.67041015625,2237.811279296875
2007-06-13,2382.44775390625,2243.114013671875
2007-06-14,2382.44775390625,2242.053466796875
2007-06-15,2398.330810546875,2200.69091796875
2007-06-18,2325.722900390625,2200.69091796875
2007-06-19,2348.412841796875,2227.205322265625
2007-06-20,2359.7578125,2227.205322265625
2007-06-21,2382.44775390625,2184.782470703125
2007-06-22,2326.857421875,2174.1767578125
2007-06-25,2325.722900390625,2174.1767578125
2007-06-26,2268.997802734375,2110.542236328125
2007-06-27,2268.997802734375,2111.602783203125
2007-06-28,2263.325439453125,2168.873779296875
2007-06-29,2371.102783203125,2227.205322265625
2007-07-02,2338.202392578125,2216.599853515625
2007-07-03,2382.44775390625,2205.993896484375
2007-07-04,2382.44775390625,2243.114013671875
2007-07-05,2399.46533203125,2243.114013671875
2007-07-06,2382.44775390625,2248.4169921875
2007-07-10,2414.213623046875,2227.205322265625
2007-07-11,2382.44775390625,2221.90234375
2007-07-12,2382.44775390625,2226.144775390625
2007-07-13,2382.44775390625,2259.0224609375
2007-07-16,2439.172607421875,2238.87158203125
2007-07-17,2405.1376953125,2269.62841796875
2007-07-18,2393.792724609375,2269.62841796875
2007-07-19,2439.172607421875,2438.259765625
